time,id,value,median,mad,outlier,clean_value
2018-06-13 18:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,819.7,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 18:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,813.8,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 18:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,825.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 19:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,815.1,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 19:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,812.7,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 20:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,823.4,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 20:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,802.1,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 20:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,824.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 20:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,812.4,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 21:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,838.6,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 21:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,824.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 21:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,842.2,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 22:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,803.8,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 22:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,832.1,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 22:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,851.8,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 22:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,815.4,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 23:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,828.3,727.5,16.200000000000045,True,799.5543600000002
